xxx	B cells	Monocytes	NK cells	T cells, CD4+	T cells, CD8+
ADCY3	0.0782518050345881	0.0238340579012524	0.013072037974448	0.0172077253331785	0.0251834489000345
DNAJC27	0.0669310371452755	0.0430739767577241	0.0536961579412143	0.058865707113407	0.0756243161701457
DNAJC27-AS1	0.024774740068232	0.0265046131951633	0.0158728390573801	0.022463163817789	0.0260042697068214
POMC	0.0690750710394887	0.0852979027898356	0.0562482282980948	0.046864966610388	0.0692569638325095
DNMT3A	0.121518624910901	0.0979614685819808	0.142727844298052	0.283134773789379	0.546313339288095
DTNB	0.13835210326829	0.0326450399598671	0.109736277700706	0.148215189319598	0.181529495064217
AC104699.1	0.0303823636288773	0.000272426037700937	0.0364228143628262	7.01912511625427e-05	0.000477698590063677
ASXL2	0.401946530150573	0.472356402125528	0.394281452858287	0.449419556513169	0.476110310002183
TPM3P7	0.00108603086176701	0.00227021698084114	0.000576325288120278	0.000701912511625427	0.000955397180127353
PTGES3P2	0.00144804114902269	0.00136213018850469	0.00858084317867967	0.0196644191238675	0.0128978619317193
AC064847.1	0.000362010287255672	0.0031783037731776	0.000128072286248951	0.000210573753487628	0.000477698590063677
KIF3C	0.00778322117599694	0.00809603376580686	0.0212437506423462	0.0113116602355249	0.0118078883782515
RAB10	0.624901168415958	27.8298932224342	133745.546779176	0.615153819177721	0.613205587045996
GAREM2	0.0122063648904881	0.00381396452781312	0.0282318146804036	0.0386486633328202	0.0293481598372671
HADHA	2.54781785058951	89.2693151034297	14.8947220277089	2.74239011874431	2.95870684004478
HADHB	0.545588682237328	1.27578830146628	0.465970543268932	0.4796638481112	0.486110948131949
ADGRF3	0.00325809258530105	0.0021794083016075	0.00262548186810349	0.00320902340254128	0.00477698590063677
SELENOI	0.107110643138836	0.0571104445171607	0.105434149133529	0.10842851120767	0.126468912560278
OTOF	0.000181005143627836	0.0278781869549006	0.0110826244061977	0.00550085475587518	0.000955397180127353
SLC35F6	0.0483564011779531	0.202872943953083	0.0816855750628818	0.0624671985194074	0.0637424583218519
CENPA	0.000181005143627836	0.00154374754697198	2.62827839901664	0.000421147506975256	0.000955397180127353
MAPRE3	0.0199895860664851	0.0460194982622869	0.0210795980657901	0.0219718250596512	0.0238849295031839
TMEM214	0.171917075106864	0.152325074550821	0.494016795933797	0.148258072236404	0.131797566521021
AGBL5	0.163418654397866	0.267476656042238	0.333095135566753	0.193659917473555	0.226575800583583
OST4	73.1448314628874	4333.58323218003	24282296387158.1	103.870466387332	70.6665212673519
EMILIN1	0.00108603086176701	0.00742072924208519	0.00784903009105835	0.00126344252092577	0.000955397180127353
KHK	0.025340720107897	0.0414210451189116	0.0361019271173982	0.0360604923923864	0.0441568161292411
ABHD1	0.0050681440215794	0.00394441697613291	0.00777632917087884	0.0081026368329836	0.0062100816708278
PREB	0.297532979152309	0.359963710577775	1350.80282951884	0.325224445549848	0.328871381737615
SLC5A6	0.0844095158097519	0.0549425573566146	0.0641670873600279	0.0772257642453183	0.102166891370329
ATRAID	0.87097021926811	1.61832579588363	6655.41089635622	0.929796036554164	1.14701215674723
CAD	0.0891556241046458	0.0543993847519952	0.124656896100242	0.115714676585568	0.150158658786823
TRIM54	0	0	0.000384216858746852	0.000140382502325085	0.000955397180127353
UCN	0.00126703600539485	0.00581175547095332	0.000640361431244753	0.000701912511625427	0.000477698590063677
MPV17	0.321744813263193	0.603316123830917	0.360577956646385	0.262528965791881	0.281302592597523
GTF3C2	0.226300504847158	0.219685550725677	0.186986702902719	0.211339673032803	0.258469724037977
GTF3C2-AS1	0.00610318244524408	0.00626579886712155	0.00518692759308249	0.00582587384649105	0.00477698590063677
AC074117.1	0.0155154499138915	0.0262577696125361	0.0149582929084839	0.0180411149945488	0.0262734224535022
EIF2B4	0.188349497470145	0.223525097708564	0.173678837395674	0.183505268718032	0.215690697662332
SNX17	1.90270521785739	6.62296085422351	4.30134079551892	1.11786166000537	1.11607761004795
ZNF513	0.0773553784288058	0.129721464031632	0.0892590909914079	0.0916080288268353	0.0756849230734438
PPM1G	1.15250635565575	2.8076483689784	146532519.618004	4.23949328127685	1.12327672793891
NRBP1	0.534966351754913	0.953796748391375	1.26569084661628	0.776377347798103	0.69065101291068
KRTCAP3	0.0208436193465219	0.00605859905358051	0.0065136464535429	0.018381202452006	0.0300344042707136
IFT172	0.0532486032764439	0.0388668809593081	0.0608085414736945	0.042837621913318	0.0744737357133799
ZNF512	0.20379493643105	0.115281462878762	0.135175033755228	0.213562525233532	0.290650966813189
CCDC121	0.026380821752101	0.0100938247089471	0.00415422486560112	0.0102983397699581	0.0146740799186336
GPN1	0.171688613416951	0.135356380353527	0.207857968794018	0.185615205821393	0.194524020759446
SUPT7L	0.216136377247603	0.178162564193668	0.27217015526474	0.263360542086907	0.336411511946175
SLC4A1AP	0.262552044776454	0.346618588376467	0.294799493808911	0.272908882213214	0.279494348590417
MRPL33	0.483716369597115	2.20855070048864	0.606746273768442	0.620316729812433	0.68687802739703
RBKS	0.0373150874166551	0.0644739208248604	0.0338395797621053	0.0420178433886221	0.0452467896827089
BABAM2	0.348894963146457	0.363731753560078	0.400545863573479	0.362673761298206	0.338207475968783
AC093690.1	0.0045251285906959	0.00508528603708416	0.00548906816355131	0.00744027262322954	0.0100316703913372
FLJ31356	0.00108603086176701	0.0021794083016075	0.0117104897542892	0.00140382502325085	0.000477698590063677
FOSL2	0.0385213332423317	0.766356118834265	0.471603028853038	0.115507932641159	0.0137186827385062
AC104695.3	0.000181005143627836	0.05245107924822	0.00348590758153902	0.000561530009300342	0.000477698590063677
AC104695.2	0	0.000454043396168229	0.000384216858746852	7.01912511625427e-05	0
PLB1	0.000362010287255672	0.129993906954366	0.00235129715045202	0.00292825839789111	0.00143309577019103
AC092164.1	0.00108603086176701	0.00272426037700937	0.000576325288120278	0.000491338758137799	0
PPP1CB	0.536761551667982	2.2236334365964	0.759946209512957	0.710736385863083	0.760425307493296
SPDYA	0.00144804114902269	0.00666867735314228	0.00435445773246432	0.00412150966765434	0.00573238308076412
TRMT61B	0.149676407049421	0.117317123665344	0.130810331704496	0.151911624588726	0.229002206143732
WDR43	0.473467865548148	0.297116876846826	0.331202092030748	0.455412998011044	0.629007056248616
TOGARAM2	0.00610318244524408	0.0107691292326687	0.102857390091084	0.0163387142614874	0.00238849295031838
CLIP4	0.0599725160204271	0.245932540395937	0.19758670677264	0.231905609068506	0.23377330545473
YPEL5	0.849182589977315	0.952192721804552	10.1311136983957	0.488045763314912	0.440281237536314
LBH	26.8038816804731	0.645781293428211	4.74511750145546	10.4027869874748	25.735918975955
LCLAT1	0.173674125541944	0.0474566018903694	0.1052278318651	0.221482342904809	0.375876311656728
GALNT14	0.00271507715441754	9.08086792336458e-05	0.000128072286248951	0	0
CAPN14	0.0070592006014856	0.000544852075401874	0.000768433717493704	0.000350956255812713	0.000955397180127353
EHD3	0.343050901680506	0.0463484386617976	3.84459774579886	0.0201972696296519	0.0200027338793764
KRT18P52	0.000543015430883507	0.000454043396168229	0.000128072286248951	0	0
AL121652.1	0.00217206172353403	0.00372315584857948	0.00147283129186293	0.0014740162744134	0.00143309577019103
MEMO1	0.25890034452653	0.301782071823946	0.183161028251782	0.179756579560648	0.177304177223686
DPY30	0.415718662994577	0.481708731489362	0.417698129679945	0.442013756060857	0.456197757667831
SPAST	0.119494477281134	0.160142035689013	0.105799470134462	0.0948700250519946	0.112054653661602
AL121658.1	0.0129303854649995	0.0094185201852254	0.0104658471821068	0.0162236766477434	0.0171971492422924
SLC30A6	0.173230040329822	0.0659895457438075	0.141721244566074	0.158461654759161	0.186380450434896
DDX50P1	0.00556016701436057	0.00463124264091593	0.00409831315996642	0.00372013631161477	0.00477698590063677
NLRC4	0.0119233748706556	0.337193419714449	0.00553506416152222	0.00168459002790102	0.000955397180127353
YIPF4	0.436530564003264	0.679237992208958	0.370107965288411	0.410176949701939	0.480526780279332
AL133245.1	0.00289608229804537	0.0176309450853397	0.00288162644060139	0.00308841505115188	0.00382158872050941
BIRC6	1.05418808383655	0.947127056100933	0.858679425639575	0.802189766457883	0.791857571325862
AL133243.2	0.0176875116374255	0.0279928817333933	0.0140157909067703	0.014239918633416	0.00859857462114618
AL133243.3	0.0140674087648688	0.0236639616838465	0.0152324776261354	0.0130357985652973	0.0109870675714646
BIRC6-AS2	0.000362010287255672	0.000272426037700937	0.000256144572497901	7.01912511625427e-05	0
AL133243.4	0.00235306686716187	0.00653822490482249	0.00265343772092084	0.00287784129766425	0.00238849295031838
TTC27	0.126147746940897	0.0497963591939649	0.079883187687298	0.12022746970345	0.145516249259527
LTBP1	0.0102031733064074	0.0254721788637772	2.81387495392273	0.00343937130696459	0.00976251764465635
RASGRP3	0.358656541079409	0.009199799230623	0.183437011230302	0.0149220569941057	0.0100316703913372
FAM98A	0.192649407301297	0.116700957341545	0.172648377708674	0.158584904893949	0.162249062478499
CRIM1	0.0405747073306777	0.0159848677180727	0.0809933581985712	0.0192758780119587	0.00286619154038206
FEZ2	0.292495093452301	0.782488618000921	0.281004288008324	0.186655055728773	0.194027658715935
VIT	0.00126703600539485	0.000454043396168229	0.0133823029824066	0.000561530009300342	0
AC007382.1	0.015385437208366	0.0143221888638423	0.0194227827820436	0.0175389074380555	0.0205410393727381
STRN	0.230348988379616	0.241544576601329	0.293910285364058	0.21204613225792	0.180401608900919
HEATR5B	0.351285090343283	0.186234724009814	0.205534668973866	0.237970184492122	0.191282680982149
GPATCH11	0.369646044080232	0.149966141837916	0.197239869484439	0.179087432514691	0.168519751052625
EIF2AK2	0.580531501862564	1.41522423184519	0.504163491864201	0.791414268475064	0.429117738965283
CEBPZOS	0.238958215006329	0.21588879877181	0.223719010466936	0.278991672544203	0.27370480374344
CEBPZ	0.593506848212826	0.53362393335367	0.894398923273728	0.638024387205318	0.735280774887617
AC007390.2	0.00809423902515027	0.00454043396168229	0.00662367859463829	0.00855442728925003	0.00859857462114618
NDUFAF7	0.152171621626283	0.0821689731161299	0.110205613048514	0.132761652988869	0.139501350865338
PRKD3	0.486721938181952	0.218049531411195	0.195611040218152	0.16352646722171	0.218227129552735
QPCT	0.00537916187073273	0.689790161526973	0.00792244160228135	0.00220657173533	0.000477698590063677
AC006369.1	0.0424637790343792	0.0180972758698769	0.21940677635232	0.244839503960903	0.0663394971155531
CDC42EP3	0.725136416828319	18.2204835573567	2.03692942090093	1.07254961273943	0.749284652062997
LINC00211	0.000724020574511343	0.0063566075463552	0.00864362839119539	0.000350956255812713	0.000955397180127353
RMDN2	0.0652739630233043	0.0501906094827967	0.0265587505216775	0.0149418311450414	0.0333782944011593
CYP1B1	0.0026640847163152	68.4378485156591	0.018650529665379	0.00274832759369466	0.00673905543746589
CYP1B1-AS1	0.000905025718139179	0.0627503298450647	0.00235129715045202	0.000701912511625427	0
ATL2	0.0799073518278377	0.0668269731951605	0.0589465813378559	0.0827926106838705	0.093642286219225
RPLP0P6	0.0501205233966684	0.0360949090685772	0.0239071040709308	0.0476930582110481	0.0541278796172803
HNRNPLL	0.0619876543357572	0.170824793313101	84.7265369714388	0.688657849949791	0.100881734540223
AC011247.1	0	0.000363234716934583	0.000192108429373426	0.000280765004650171	0
GALM	0.087604480952776	0.0575238364659069	12.4074940528449	0.344951027554441	0.0996571846134143
SRSF7	11.54617484225	74.2861577705019	1145314.0788532	12.6674950984638	6.10257613393475
GEMIN6	0.19438620485422	0.216433633962179	0.135702387451939	0.146519730493341	0.186746266945087
DHX57	0.125107164062319	0.238112426110933	0.081757565392018	0.072690368577174	0.0920140071723955
MORN2	0.0135243933339853	0.0798249017139401	0.0201370960640766	0.0151415361001736	0.0238849295031839
AC019171.1	0.00219149044049792	0.00406080811044031	0.000448253001871327	7.01912511625427e-05	0
SOS1	0.103031608323359	0.16707968568343	0.142913175992531	0.115839325434841	0.0993746692999891
SOS1-IT1	0.00162904629265052	0.00381396452781312	0.00217722886623216	0.00189516378138865	0.00143309577019103
MAP4K3	0.0364855460741214	0.0676255231247351	0.0354714813938173	0.0465515952106713	0.0466798854528999
MAP4K3-DT	0.0739586740256224	0.0971330220987379	0.039814772488009	0.0734482689266718	0.121525324266109
THUMPD2	0.154697094524716	0.128016154009583	0.0956607437822031	0.111209518206027	0.151925545047014
SLC8A1-AS1	0	0.0190327190429305	0.000384216858746852	0.000140382502325085	0.000477698590063677
SLC8A1	0.00406113342723554	2.48521377384028	0.0189148652827113	0.00479894224424975	0.00273161516704163
AC083949.1	0.0522049657404224	0.00905528546829082	0.00576325288120277	0.00791183723043165	0.00716547885095515
EML4	2.88824134240194	2.72589109934196	47.7641354881618	4.05813649965296	1.53288485564262
COX7A2L	1.4435664011226	6.89345762881997	3.22183796566423	2.38977709090814	2.94625473259812
MTA3	0.0990199400055038	0.0373018650558569	0.081453555037103	0.126128832861814	0.215889911778991
OXER1	0.000543015430883507	0.02381999658724	0.00096054214686713	0.000280765004650171	0
HAAO	0.0204025887918431	0.102523076445281	0.00329379915216559	0.000561530009300342	0.000955397180127353
LINC02580	0.000905025718139179	0.00288029528040291	0.0114002247463306	0.00824301933530868	0.0422972969455608
ZFP36L2	551153.723718192	659978557810.994	10549546599930304512	19797205.7571958	20444774.456288
LINC01126	0.00470613373432373	0.00499447735785051	0.00171093571920727	0.00140382502325085	0.00191079436025471
AC010883.1	0.00850724175050828	0.0126108852724154	0.00440045373043523	0.00692915971415605	0.00955397180127354
THADA	0.251038325012264	0.188897889110714	0.186179530005157	0.234030602945772	0.319885936965307
PLEKHH2	0.00297510256546853	0.000544852075401874	0.00192108429373426	0.0125355544545793	0.0284667321271821
DYNC2LI1	0.0387911563949986	0.028556109221402	0.0262845658040261	0.0333932248482099	0.0427976898290924
LRPPRC	0.761306454895618	0.742997724696134	454.384379034792	0.686265824405135	1.07699656562651
AC019129.2	0.0050681440215794	0.00172536490543927	0.00204915657998321	0.00428166632091511	0.00716547885095515
PPM1B	0.0598948011525716	0.114810612200875	0.0543441034703835	0.0550358312487585	0.0696833872459988
AC013717.1	0.125484845245567	0.0845159374621922	0.121734699186409	0.143758570655517	0.175675898176857
SLC3A1	0.0150234269211103	0.00660345112898238	0.0120947066130361	0.0161242136164492	0.0210187379628018
PREPL	0.209206486188114	0.126201099443139	0.17456682507456	0.247299577814817	0.353062106550629
CAMKMT	0.107950310922449	0.0584091224071489	0.105521769483807	0.128498303588723	0.207305472891961
SRBD1	0.128553333574883	0.172797550621555	0.130477339532626	0.116346311785023	0.165532345705647
PRKCE	0.308094848783309	0.112281228612764	0.057078299941629	0.0446121773433171	0.0352151192913717
EPAS1	0.000905025718139179	0.00339956490073104	0.00177497186233175	0.0025773021420784	0.000955397180127353
ATP6V1E2	0.105370309694096	0.111334152958756	0.0592901760091539	0.12233801213484	0.116822307835515
RHOQ	0.84809191934857	1.04926059098955	3373.47975984082	0.0439926960503693	0.0482382258697077
AC018682.1	0.00918026988691728	0.00553932943325239	0.00236933729560559	0.000421147506975256	0
PIGF	0.297149636273518	0.233150051460022	0.247135953218514	0.231688621650427	0.292372464486445
CRIPT	0.220531493132774	0.226362591662666	0.237479422614028	0.18425839027384	0.179497486897366
LINC01118	0.00126703600539485	0.000363234716934583	0.00128072286248951	0.00245669379068899	0.00143309577019103
SOCS5	0.0996614044207744	0.0564650365471072	0.0480853506587299	0.0485762726960295	0.0750120412067416
AC016722.2	0.00144804114902269	0.00236102566007479	0.00230530115248111	0.00182497253022611	0.000955397180127353
MCFD2	0.236069426421073	0.249614605734801	0.156416502468047	0.177961617106358	0.185707568568194
TTC7A	0.564213481241951	1.0941851588843	0.153000403762302	0.145740770884756	0.124914602983491
AC073283.1	0.000724020574511343	0.00508528603708416	6.40361431244753e-05	0.000210573753487628	0
CALM2	20746.7239897508	666637058.987087	9961995643337.26	66.7310107274839	15.8370666770981
MSH2	0.154080122046948	0.0531421245567365	0.508605169171726	0.167683916440889	0.258553025234743
KCNK12	0.0160864931740958	0.00263345169777573	0.0380749950386822	0.0271877152423904	0.0296912820539904
AC079250.1	0.0131113906086273	0.0136829802579199	0.00359593972263441	0.00763860640920216	0.0262309821243413
MSH6	0.168662740342534	0.224769237488018	9.20302113300085	0.227582301289427	0.253027880392086
FBXO11	0.17097847710449	0.22655025952222	0.124737815980193	0.134829732658054	0.143814000742655
AC079807.1	0.0112223189049258	0.00871763320642998	0.00710801188681674	0.00924547100251997	0.0108524911981241
FOXN2	0.4881938533686	0.669692105161704	0.435683801441913	0.462775895597651	0.424232813001169
AC093635.1	0.0051981567271049	0.00542293829894499	0.00705389145135606	0.00419170091881688	0.00573238308076412
PPP1R21	0.408065180987528	0.345337535694346	0.247424265093001	0.321310447697682	0.448899061313843
STON1	0.00325809258530105	0.00687587716668332	0.0199441017574009	0.00904576604738783	0.00286619154038206
AC009971.1	0	0.000363234716934583	0.00333979515013651	7.01912511625427e-05	0
ASB3	0.171902709610439	0.088284170196681	0.152063296625159	0.162988464674405	0.174178164663347
CHAC2	0.0441301554322359	0.00821242490011425	0.167377584812256	0.0320562564611868	0.0406783496254549
ERLEC1	0.346416758521384	0.433002179601929	371592.171007002	0.373135104039694	0.385025471755735
GPR75	0.00325809258530105	0.00208859962237385	0.00249740958185454	0.00180519837929043	0.00334389013044574
PSME4	0.358175431275637	0.222443419368841	0.273784057492287	0.203037918002584	0.221779565526564
ACYP2	0.481695800469946	0.358596875996603	0.274319435150303	0.272266723901933	0.331635608627784
SPTBN1	1.24930536889843	0.21943313921961	47.5352789481384	2693.70830300307	1.27421454425998
EML6	0.0789301183206904	0.00582581678496572	0.0272712926431928	0.00264749339324094	0.000955397180127353
RTN4	0.774014689602942	11.7578516338441	5.37411043864394	7.76428613590193	0.966898782028034
CLHC1	0.0118953470413348	0.0149578496184778	0.0150124133439446	0.0155626836071488	0.0255265711167577
RPS27A	1.98691752711594e+60	1.09351142992608e+63	2.04194033524574e+73	4.37236566038317e+52	2.11548414815345e+63
MTIF2	0.108876995849801	0.146585399575573	0.0951006007617178	0.0957504971986572	0.12757224868049
PRORSD1P	0.0416592108637231	0.0108202941428162	0.0299234593238486	0.0317161690037296	0.0425151745156673
AC012358.3	0.0135753857720877	0.00472205132014958	0.00775828902572528	0.00719015056787054	0.0100316703913372
CCDC88A	0.166073678192323	32.3102638154956	0.227914026532898	0.0668994233094673	0.0993047306699674
CFAP36	0.125537469700915	0.0813817028965887	0.145893206110662	0.463502073883055	0.347246422273098
PPP4R3B	0.781776835184533	0.743985162989856	0.7972966657084	0.854911959807811	0.864182602859213
AC015982.1	0.0585487448797536	0.0429550454504657	0.0372596599303457	0.0671979129582702	0.0726101856896789
PNPT1	0.199545726076551	0.16723385220632	0.259220645344045	0.220904719046039	0.287349020132594
VRK2	0.347447850851151	0.295747594024039	0.199133672073697	0.13780204547457	0.108047213391178
FANCL	0.125772898485938	0.0411583662966286	0.0637939039248644	0.0294502748155926	0.0195856421926108
MIR4432HG	0.0368510922531947	0.00108970415080375	0.00128072286248951	0.000140382502325085	0
BCL11A	3.33215805798135	0.461351024369835	0.0864357188798189	0.00737957900126297	0.0182777910690365
PAPOLG	0.188530209652323	0.121742587647441	0.17430699431758	0.192981173685982	0.201689499610401
REL	6.39253573711359	4.76487793935356	0.973115227091069	0.477440372850998	0.325745954880211
NONOP2	0.0175855267612209	0.0112091113148246	0.00902097174306123	0.00678877721183097	0.00907627321120986
AC010733.1	0.00144804114902269	0.00190698226390656	0.000704397574369228	0.000772103762787969	0.00273161516704163
PUS10	0.0494474952602594	0.0353253424691959	0.0499965192448003	0.0406140183653713	0.044977636936028
PEX13	0.113765440127321	0.0831123895789579	0.115619940255961	0.128293300572881	0.123945843236619
KIAA1841	0.0314368307695058	0.0572578512233653	0.0413808467064224	0.0272579064935529	0.00846399824780575
AC016747.1	0.0730061917611986	0.0575406793838986	0.0346453447005148	0.0426515280948603	0.0595684156578956
C2orf74	0.154394675787919	0.113711927081962	0.133961771217085	0.148631544981471	0.206847520337591
AHSA2P	0.541635250142192	0.426124223007119	0.451664991700822	0.473169512689118	0.578830500159202
USP34	0.690802348185486	0.585420230216004	0.633478814982368	0.544817476875172	0.59595027235296
AC016727.1	0.055986645039643	0.0329916731898383	0.031699682116789	0.0496004619599517	0.0530985129671105
XPO1	0.534071879394178	0.700178178042384	0.732098795348869	0.49501451535271	0.529629935570168
FAM161A	0.0268728447448822	0.0080192864005856	0.0217887625037715	0.0249115445325136	0.042663113455752
CCT4	1.94566230856422	4.63931912137309	21764511319.8446	2.50112443707502	2.90207033415802
AC107081.2	0.00832623660688045	0.00469646886507583	0.00473867459121117	0.00821237638601751	0.013375560521783
COMMD1	0.323233993945816	0.581567278093277	0.453888268713723	0.332732056952037	0.287971123702032
B3GNT2	0.284910778808173	0.1492029046938	17.080386878859	0.268926582087591	0.418917521607171
TMEM17	0.000543015430883507	0.00243599909965262	0.00728082924042785	0.000421147506975256	0.000477698590063677
EHBP1	0.098731886765132	0.0628155560692246	0.116885568402093	0.116135072745325	0.11998967814277
AC007098.1	0.000362010287255672	0.000363234716934583	0.000192108429373426	0	0
WDPCP	0.0601462274512656	0.0431348888832895	0.0434561678690489	0.0497012961604054	0.0668171957056167
MDH1	1.01454688390785	1.48826533713885	5950.12340325257	1.09872372880969	1.12372423262605
UGP2	0.634414427747563	0.679553424204084	0.787391238933813	0.900268811548119	1.02140456074965
VPS54	0.0229366608026328	0.0738631993638315	0.0282026078969775	0.0320779940578978	0.0208841615894614
PELI1	0.336176770000373	5.26231758622872	0.164945716099254	6.89878197340809	0.170017484566135
AC012368.1	0.0934103078817628	0.127808816965161	0.0203975456748933	0.0329024783666879	0.0128978619317193
LINC00309	0.000724020574511343	0.0354045355525073	0.000512289144995802	0.000350956255812713	0.00177621798691428
AC114752.2	0.00126703600539485	0.00342514735580479	0.0427002159620062	0.000631721260462884	0.00143309577019103
LGALSL	0.0077322287378946	0.0282810593455888	39663844.849277	0.00401177011462043	0.00668778026089148
AC008074.2	0.0136544060395108	0.0187858754603034	0.00585524487714459	0.00273745879533917	0.000955397180127353
AFTPH	1.71505887355997	0.978401565689779	0.643873539241273	0.454023645605567	0.490939794912096
SERTAD2	0.512531427473434	0.43185507113017	0.218384508107917	0.248589635838564	0.482567932708469
AC007365.1	0.00248307957268736	0.00803080754164696	0.0121226624658534	0.00154420752557594	0.00143309577019103
LINC01800	0.0536020144513427	0.00245183433930844	0.00140879514873846	0.000140382502325085	0
LINC02245	0.0472524689279438	0.000908086792336457	0.00260744172294993	0	0.000955397180127353
SLC1A4	0.018077549754002	0.116703980397221	0.682396654398772	0.0225932697983744	0.00191079436025471
LINC02576	0.0213356423393031	0.000817278113102812	0.0103841359471354	0.000892712114177371	0.00191079436025471
CEP68	0.162244300992791	0.126465774870852	0.154981093412386	0.396551482126146	0.498037190882648
RAB1A	0.251393744750259	0.471214973759572	0.389291235852193	0.253774391350315	0.251666030857192
AC007318.2	0.0123083497666928	0.00594220791927311	0.0102556986075798	0.0117525818934358	0.0143309577019103
ACTR2	21.7834713516338	190979.65883665	2633.95727136632	193.166112064094	4.39144103044508
SPRED2	0.00248307957268736	0.00891331187890967	0.00795727096197972	0.0020859633839406	0.00143309577019103
LINC01873	0.000724020574511343	0.00063566075463552	0.000640361431244753	0.0014740162744134	0.00429928731057309
MEIS1	0.00424213857086338	0.00542293829894499	0.336291929270064	0.0029391271962466	0.00143309577019103
ETAA1	0.0962891919550942	0.0558066862812704	0.0788851691978985	0.0803829993784734	0.090836701582141
C1D	0.546123393599089	0.631461244045637	0.635621887992654	0.433299118470194	0.533036795158751
WDR92	0.0236606813771442	0.0139589541469077	0.0169975337808033	0.0157841261589919	0.0224518337329928
AC017083.3	0.00362010287255672	0.00299668641471031	0.00332987944247272	0.00329898880463951	0.00286619154038206
PNO1	0.137332547467692	0.106993711768148	0.099484909261307	0.11419376444179	0.154583190744013
PPP3R1	0.619892122158357	0.661452422026752	9.91297109411148	0.472654337239576	0.575351761799136
AC017083.2	0.0892176344202801	0.0670525484213084	0.0960568868139825	0.0714101669205667	0.0831329172378241
AC017083.1	0.0175855267612209	0.0250401531863636	0.0128171443325589	0.0122854323992203	0.0114647661615282
CNRIP1	0.000362010287255672	0.00489560093398144	49.8710792186029	0	0
PLEK	7016.81465060823	4065285.43448082	3341207737.06779	8.44180851413378	0.305024037180086
FBXO48	0.0304368919587973	0.0310829170002883	0.0328348328874413	0.0457455138836574	0.0513962644502386
APLF	0.0435763103967455	0.0385548111525211	0.0245164674485754	0.0387603663316294	0.0531724824371529
ARHGAP25	5.26345360634003	0.714638054630237	2.14437779951205	1.28195824760682	0.850653826142992
LINC01888	0	0.000908086792336457	0	0	0
GFPT1	0.158136003980719	0.150478651641559	0.601551912908387	0.223369412639017	0.230615266874199
NFU1	0.212269911296891	0.163942705150122	0.168954707862765	0.155379722321951	0.178551421443962
AAK1	0.247598223840964	1.15212877860874	1.94086213020999	3.53551752239713	3.6532195407987
AC092431.2	0.000724020574511343	0.000817278113102812	0.00273551400919888	0.00322879755347697	0.00382158872050941
ANXA4	6.30808005330456	1.7592343892146	0.496508146327497	0.126334090000434	0.0376775817117324
GMCL1	0.261937905026976	0.269703663675208	0.343248246343541	0.298318841601107	0.379242896080642
SNRNP27	0.256060317887127	0.238825430319617	0.215001640623331	0.206216404529474	0.224020119536797
MXD1	0.0662809736176481	1.03525964872038	0.493631025465865	0.0802568202894385	0.0801094550306337
PCBP1-AS1	0.205506760812095	0.70961627991586	0.250253045842606	0.234259146475022	0.316332446041917
PCBP1	100.338161377656	6175.58868769362	4027842977.39151	3197.11252150662	1193.04632791274
LINC01816	0.0120763521849626	0.0101449896190946	0.00808534324822867	0.00638740385579139	0.0103747926080605
C2orf42	0.0931926757964572	0.0462151769347666	0.0647932399522174	0.0767308181953105	0.0957995390326926
TIA1	0.927014705993659	0.453171011716322	0.64119357956828	0.643445398877768	0.766409984351875
PCYOX1	0.111780974096675	0.119887889311911	0.152821490100197	0.214562594758843	0.23386996921824
SNRPG	2.19377566977699	7.81932769984785	24282519506164.6	11.8760551045772	1.77192373110765
FAM136A	0.344546600644043	0.351407345894086	1.3846119813629	0.289277066463696	0.460218560505
TGFA	0.00162904629265052	0.012287294324567	0.00945930903726877	0.0122943377518005	0.00894169683786943
ADD2	0.0841485989622476	0.0200737984565378	0.00314768672076308	0.0109211556778408	0.0331697485577765
CLEC4F	0	0.231258010687919	0.000512289144995802	0.00033118210487703	0
TEX261	0.0520325597091515	0.0800803734937562	0.0471260594424715	0.0521253835560278	0.0442913925025815
NAGK	0.784602109940182	22.2849564035446	0.347859825409571	0.296110889705448	0.331749628239465
AC007881.3	0.00199105657990619	0.00290587773547667	0.00128072286248951	0.0014740162744134	0.00286619154038206
MCEE	0.0962783623504873	0.104623291663577	0.0852627640493192	0.0879881344390583	0.109040523181135
MPHOSPH10	0.355617984453987	0.307648065895152	0.361185606309167	0.340196746079666	0.419763975039289
PAIP2B	0.117563012251687	0.0171909630031839	0.0306390235364903	0.056621550521981	0.070026509462722
ZNF638	1.46455611310972	1.04542476591812	1.21332312101641	1.11660946759009	1.75246231935335
AC007878.1	0.0070592006014856	0.00778396395901977	0.00416234930309089	0.00622724720253062	0.00573238308076412
DYSF	0.0051981567271049	0.460348267118153	0.0337643103733637	0.00422234386810806	0.0307812556074581
EXOC6B	0.0530905627415977	0.0420945757169898	0.0552144448914828	0.0655951618724309	0.0713856357628707
SPR	0.00108603086176701	0.0317203516805673	0.00420834530106181	0.000701912511625427	0.00191079436025471
SFXN5	0.0358440816588508	0.146199924460098	0.0371613347670882	0.0243889705484688	0.0492542299531331
RAB11FIP5	0.026380821752101	0.013181319802891	0.163435279716133	0.0563789626500427	0.0243626280932475
SMYD5	0.043599275005527	0.0165808847036221	0.0267066542232541	0.0429609726030263	0.0647718249720216
