ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,gs_description,results_path
AIZARANI_LIVER_C18_NK_NKT_CELLS_5,AIZARANI_LIVER_C18_NK_NKT_CELLS_5,77,-0.852835244820816,-2.69434814041917,1e-10,5.77049180327869e-10,2.62295081967213e-10,249,tags=75%, list=11%, signal=69%,RNASE6/C1orf162/ATP6V1B2/LILRB3/TGFBI/SCIMP/SLC11A1/LILRB1/SLC7A7/CLEC7A/VIM/TNFRSF1B/PTPRE/CEBPB/ALOX5/CD37/FPR1/PTPN6/POU2F2/RAB31/MPEG1/NCF1/NCF2/LILRB2/IGSF6/MS4A7/NPC2/HCK/PLEK/CPVL/HLA-DMA/ZEB2/LYN/FGL2/TNFAIP2/FGR/CYBB/COTL1/S100A11/SAT1/HLA-DQB1/MNDA/VCAN/FTH1/LST1/AIF1/CTSS/HLA-DPB1/PSAP/FCER1G/HLA-DPA1/FCN1/TYROBP/HLA-DRA/S100A9/LYZ/CST3/S100A8,,C8/
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS,DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS,47,-0.877687881115651,-2.60064830756116,1e-10,5.77049180327869e-10,2.62295081967213e-10,167,tags=74%, list=7%, signal=70%,SLC7A7/CLEC7A/ALOX5/HLA-DMB/LY86/MYO1F/RAB31/CTSH/MPEG1/TMEM176B/IGSF6/MS4A7/HCK/SRGN/PLEK/CD68/CPVL/FGL2/CD14/MS4A6A/FGR/CYBB/MNDA/MS4A1/SPI1/HLA-DRB5/CTSS/HLA-DPB1/FCER1G/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74/LYZ,descartes DE_gene_by_organ.csv, fold.change>5, qval<0.05, pval<0.05,C8/
DESCARTES_MAIN_FETAL_THYMOCYTES,DESCARTES_MAIN_FETAL_THYMOCYTES,27,0.860669833954084,2.74702655663581,1e-10,5.77049180327869e-10,2.62295081967213e-10,237,tags=78%, list=10%, signal=71%,TCF7/LEF1/CAMK4/CD3G/LCK/PRKCQ-AS1/TRAT1/DGKA/TESPA1/SATB1/RHOH/LINC02273/PDE7A/CD96/TRBC2/BCL11B/AC119396.1/CD247/THEMIS/LINC01550/KCNA3,descartes DE_gene_77_main_cell_type.csv, fold.change>=1.5, qval<0.05, pval<0.05,C8/
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS,27,0.834141432755995,2.66235503717352,1e-10,5.77049180327869e-10,2.62295081967213e-10,260,tags=70%, list=11%, signal=63%,IL7R/CD3E/CD3D/IL32/LTB/CD3G/CD2/RPS29/FYB1/TAGAP/ACAP1/TRAC/TRBC2/GPR183/CLEC2D/RORA/STK4/TRBC1/PTPRC,,C8/
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS,89,-0.892440560793687,-2.88109804313544,1e-10,5.77049180327869e-10,2.62295081967213e-10,217,tags=83%, list=9%, signal=78%,CLEC12A/GCA/DUSP1/SLC11A1/ACTB/JAML/CLEC7A/IFITM2/TNFRSF1B/PTPRE/CEBPB/TNFSF13B/CD36/CD37/FPR1/NEAT1/TIMP1/POU2F2/CARD16/LSP1/PILRA/MPEG1/NCF1/CSF3R/AP1S2/NCF2/CFP/LILRB2/IGSF6/MS4A7/ITGB2/STXBP2/SRGN/PLEK/CD68/SH3BGRL3/CPVL/OAZ1/LGALS2/ZEB2/PYCARD/LYN/FGL2/CSTA/TNFAIP2/TKT/CD14/MS4A6A/FGR/CYBB/CFD/TYMP/CYBA/COTL1/IFI30/S100A12/S100A4/MNDA/VCAN/SPI1/FTH1/LST1/AIF1/SERPINA1/CTSS/FTL/PSAP/FCER1G/FCN1/TYROBP/HLA-DRA/S100A9/CST3/S100A8,,C8/
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES,47,-0.897221397250779,-2.65852743153057,1e-10,5.77049180327869e-10,2.62295081967213e-10,139,tags=79%, list=6%, signal=75%,HLA-DMB/RAB32/LY86/CX3CR1/IGSF6/MS4A7/NPC2/ITGB2/SRGN/CD68/HLA-DMA/FGL2/CD14/MS4A6A/TYMP/GRN/CYBA/COTL1/IFI30/HLA-DQB1/MNDA/CEBPD/SPI1/HLA-DQA1/LST1/AIF1/HLA-DRB5/CTSS/FTL/HLA-DPB1/FCER1G/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74/CST3,,C8/
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES,24,-0.915248961284553,-2.39686895897013,1e-10,5.77049180327869e-10,2.62295081967213e-10,84,tags=83%, list=4%, signal=81%,HLA-DMB/MS4A7/SRGN/HLA-DMA/FGL2/MS4A6A/IFI30/HLA-DQB1/MNDA/HLA-DQA1/LST1/AIF1/HLA-DRB5/HLA-DPB1/FCER1G/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74,,C8/
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA,FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA,190,-0.696720371461593,-2.4461426351904,1e-10,5.77049180327869e-10,2.62295081967213e-10,387,tags=57%, list=17%, signal=52%,RNASET2/SERP1/CALR/RHBDF2/CMTM6/CIAO2A/WASF2/LAP3/GLUL/IFNGR1/CAP1/SERPINB6/MAN2B1/PFN1/PARVG/CTSD/NCF4/ARRB2/SKAP2/RGS19/MIS18BP1/PPT1/EVI2B/LCP1/CD300A/HERPUD1/IER2/TCIRG1/GLRX/RNASE6/CTSC/BST2/VSIR/RHOG/CTSB/OAS1/ABI3/VAMP8/FGD2/DUSP1/AOAH/LGALS9/JUNB/LYST/LAT2/CASP1/SLC7A7/SYNGR2/CNPY3/HVCN1/TNFRSF1B/GNG5/PTPRE/ASAH1/GLIPR1/CD36/TBXAS1/LY86/MYO1F/CD37/SERF2/TLN1/FPR1/ATP6V0B/NEAT1/PTPN6/CTSH/MPEG1/CX3CR1/ARPC1B/SYK/FCGRT/GPX1/CSF3R/APLP2/ANXA5/IGSF6/MS4A7/NPC2/ARPC3/HCK/ITGB2/RNF130/FOS/SRGN/PLEK/CD68/CPVL/PYCARD/LYN/CD14/CYBB/GRN/CYBA/COTL1/S100A11/IFI30/SAT1/MNDA/CEBPD/LST1/AIF1/SERPINA1/CTSS/PSAP/FCER1G/TYROBP/CD74,,C8/
FAN_EMBRYONIC_CTX_BRAIN_MYELOID,FAN_EMBRYONIC_CTX_BRAIN_MYELOID,103,-0.826705221325719,-2.72521621752257,1e-10,5.77049180327869e-10,2.62295081967213e-10,227,tags=62%, list=10%, signal=59%,LILRB3/CLEC12A/CPPED1/TGFBI/IQGAP1/SCIMP/PRAM1/LILRA5/JAML/CLEC7A/VIM/IFITM2/CEBPB/LRRC25/TNFSF13B/MYO1F/PLEKHO1/CALHM6/NEAT1/TIMP1/POU2F2/CARD16/LSP1/TMEM176B/AP1S2/CFP/LILRB2/HCK/ANXA2/STXBP2/HLA-DMA/S100A10/FGL2/CSTA/TNFAIP2/TKT/MS4A6A/FGR/NAPSB/EFHD2/CFD/TYMP/COTL1/S100A11/IFI30/HLA-DQB1/S100A4/VCAN/SPI1/IFITM3/LGALS1/LST1/S100A6/SERPINA1/CTSS/HLA-DPB1/HLA-DPA1/FCN1/HLA-DRB1/HLA-DRA/S100A9/CD74/LYZ/S100A8,,C8/
FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL,FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL,136,0.7488174349608,3.25052520811198,1e-10,5.77049180327869e-10,2.62295081967213e-10,264,tags=60%, list=12%, signal=57%,IL7R/TCF7/CD3E/LDHB/LEF1/LINC00861/CCR7/NOSIP/CD3D/IL32/ETS1/CAMK4/GIMAP7/LTB/CD3G/LCK/PRKCQ-AS1/TRAT1/CD27/CD6/PIK3IP1/MAL/RGCC/LEPROTL1/IFITM1/CD5/LDLRAP1/RCAN3/DGKA/NPM1/CD7/LIME1/ITK/TC2N/FLT3LG/TRAF3IP3/SELL/TRABD2A/OXNAD1/TESPA1/CD2/DENND2D/SKAP1/CD40LG/TMEM123/GIMAP4/ACAP1/LAT/SATB1/PRMT2/RHOH/ZAP70/MYC/PIM2/OCIAD2/CNN2/EEF1D/ARHGAP15/CD96/ADD3/ARL4C/PRKCH/GSTK1/TBC1D10C/LY9/SCML4/CLEC2D/EPHX2/CYTIP/FCMR/SERINC5/STK4/PTPRCAP/ARHGEF1/MCUB/THEMIS/IL16/TNFAIP8/RPL13A/ACTN1/PTPRC/RIPOR2,,C8/
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL,FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL,99,0.672463405447041,2.80817707395045,1e-10,5.77049180327869e-10,2.62295081967213e-10,306,tags=59%, list=13%, signal=53%,RPS12/RPL3/RPS27/RPS4X/RPS3/RPS27A/RPL32/RPL30/RPS18/RPL5/RPS6/NPM1/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/RPL36/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPS23/RPL24/RPL39/RPS8/RPL18/RPL17/RPL18A/EEF1D/ATP1A1/RPL23A/RPL6/RPS2/RPS15/RPS13/RPLP2/RPL36A/EIF3E/RPL38/PABPC1/RPS19/RPL31/RACK1/RPL26/RPL13A/ST13/RPL12/RPL41/RPLP1/SNHG8/NACA/RPS9/EIF4A2/STK17A,Most stromal cells from selectable follicle C clustered in CL1 (Fig. 3a). Although stromal clusters (CL0, CL1) showed high expression of GNL3 and ARID5B (Fig. 8d), CL0 expressed high levels of XBP1 and SELK (Fig. 8e), both involved in endoplasmic reticulum (ER)-stress-induced apoptosis, whereas CL1 expressed high levels of GPRC5A and TNFRS12A (Fig. 8f).,C8/
FAN_OVARY_CL13_MONOCYTE_MACROPHAGE,FAN_OVARY_CL13_MONOCYTE_MACROPHAGE,329,-0.750741631255793,-2.69580514451799,1e-10,5.77049180327869e-10,2.62295081967213e-10,425,tags=59%, list=19%, signal=56%,PKM/CDC42EP3/FERMT3/LAPTM5/CHMP4B/MFSD1/TPP1/UQCR11/YWHAH/CHCHD10/PPP1CA/RNASET2/ATOX1/ENO1/ACTR2/CALR/GLIPR2/LAMTOR2/COPE/CKLF/CMTM6/DOK2/PSMB9/RAB5C/LAP3/COX6B1/DBI/ARPC5/SDCBP/POLR2L/POMP/IFNGR1/LRRFIP1/CAP1/SEC61B/ATP5MF/PFN1/NCOA4/ATP6V1F/YBX1/MOB1A/PSMB3/CSTB/CTSD/ARRB2/THEMIS2/COX5A/ANXA1/TPM3/REL/TXN/PPT1/LAMTOR4/CRIP1/BID/EVI2B/BLOC1S1/GSTO1/LCP1/GRB2/EMP3/CFL1/HSBP1/SEC11A/PSME2/GRINA/VASP/MSN/RNASE6/CTSC/COX8A/C1orf162/ATP6V1B2/TAGLN2/RHOG/CTSB/SNX3/RNH1/VAMP8/IQGAP1/DUSP1/ATP5F1E/MTPN/LGALS9/FLNA/ATP6V0D1/CASP1/CD63/PGLS/ARPC2/ACTB/JAML/ALDH2/SYNGR2/CLEC7A/CNPY3/SERPINB1/TNFRSF1B/GNG5/PTPRE/CEBPB/IFNGR2/MARCKS/RHOA/ASAH1/GLIPR1/AP2S1/HLA-DMB/TNFSF13B/LY86/CD37/SERF2/GNAI2/ATP6V0B/CALHM6/NEAT1/TIMP1/MYL6/CARD16/LSP1/CTSH/BLVRB/ARPC1B/CAPG/FCGRT/GPX1/AP1S2/ANXA5/TALDO1/CFP/IGSF6/MS4A7/GAPDH/NPC2/ARPC3/ITGB2/ANXA2/RNF130/SRGN/PLEK/CD68/SH3BGRL3/CPVL/HLA-DMA/LGALS3/TSPO/OAZ1/CLIC1/LGALS2/S100A10/ZEB2/BRI3/PYCARD/FGL2/CSTA/CD14/GABARAP/MS4A6A/FGR/EFHD2/CTSZ/CFD/TYMP/GRN/CYBA/COTL1/S100A11/IFI30/SAT1/HLA-DQB1/S100A4/MNDA/SPI1/LGALS1/FTH1/HLA-DQA1/LST1/S100A6/AIF1/SERPINA1/HLA-DRB5/CTSS/FTL/HLA-DPB1/PSAP/FCER1G/HLA-DPA1/FCN1/HLA-DRB1/TYROBP/HLA-DRA/S100A9/CD74/LYZ/CST3,The ovaries analyzed showed a pronounced population of CD53high/CXCR4high immune cells (Fig. 2e), including separate clusters for adaptive T lymphocytes and Natural Killer (NK) cells (CL4 and CL12), B lymphocytes (CL18), and innate immune system, such as monocytes and macrophages (CL13),C8/
GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL,GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL,115,-0.783881949460966,-2.61963546863842,1e-10,5.77049180327869e-10,2.62295081967213e-10,313,tags=66%, list=14%, signal=60%,NCF4/ARRB2/RGS19/EVI2B/PLCG2/PIK3AP1/LCP1/CD300A/ADA2/PRKCB/BTK/RNASE6/CTSC/ATP6V1B2/NCF1B/ABI3/OGFRL1/FGD2/AOAH/ODF3B/LMO2/LAT2/CASP1/SNX10/LILRB1/CLEC7A/TNFRSF1B/PTPRE/CEBPB/DUSP6/HLA-DMB/TNFSF13B/PGD/TBXAS1/LY86/CD37/FPR1/CALHM6/LSP1/MPEG1/NCF1/CSF3R/NCF2/CFP/LILRB2/IGSF6/MS4A7/HCK/ITGB2/SRGN/PLEK/CD68/CPVL/HLA-DMA/LYN/FGL2/TNFAIP2/CD14/MS4A6A/CTSZ/CYBB/COTL1/IFI30/HLA-DQB1/SPI1/HLA-DQA1/LST1/AIF1/HLA-DPB1/FCER1G/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74/LYZ,,C8/
HAY_BONE_MARROW_MONOCYTE,HAY_BONE_MARROW_MONOCYTE,106,-0.762843563995279,-2.52968157992882,1e-10,5.77049180327869e-10,2.62295081967213e-10,397,tags=73%, list=17%, signal=63%,SLC25A6/CAPZA2/CHCHD10/RNASET2/MYO1G/CMTM6/LY6E/ARAP1/ARPC5/LRRFIP1/SH3BGRL/TUBA1A/CSTB/MYD88/ARRB2/THEMIS2/CUX1/RGS19/TNFSF10/BID/PIK3AP1/HSBP1/PSME2/TCIRG1/VASP/CALM2/FKBP1A/VSIR/RHOG/OAS1/ABI3/RNH1/MTSS1/CPPED1/FGD2/GNB2/MTPN/C19orf38/LGALS9/NAGK/SCIMP/LILRA5/LILRB1/SLC7A7/SYNGR2/TNFRSF1B/GNG5/PECAM1/RHOC/LRRC25/TBXAS1/CALHM6/PTPN6/TIMP1/POU2F2/MYL6/PILRA/ARPC1B/PRELID1/LILRB2/MS4A7/ARPC3/HCK/CD68/LYN/FGR/COTL1/S100A11/SAT1/SPI1/IFITM3/FTH1/LST1/AIF1/SERPINA1/PSAP/FCER1G,,C8/
HAY_BONE_MARROW_NAIVE_T_CELL,HAY_BONE_MARROW_NAIVE_T_CELL,280,0.870607216481957,4.0386235451234,1e-10,5.77049180327869e-10,2.62295081967213e-10,397,tags=84%, list=17%, signal=79%,IL7R/TCF7/CD3E/LDHB/LEF1/LINC00861/CCR7/NOSIP/CD3D/SARAF/ETS1/CAMK4/GIMAP7/LTB/CD3G/LCK/RPS12/TRAT1/AQP3/INPP4B/RPL3/CD27/RPS25/CD6/SPOCK2/PIK3IP1/RPS27/RPS4X/MAL/EEF1A1/EVL/RPS3/RGCC/LEPROTL1/RPS27A/CD5/LDLRAP1/RCAN3/RPL32/RPS15A/RPL30/RPS18/EEF1B2/RPL5/RPSA/DGKA/RPS6/RPL14/TPT1/RPL13/RPS5/ITK/TC2N/FLT3LG/RPL34/TRAF3IP3/RPS14/TRABD2A/RPL10/OXNAD1/ABLIM1/KLF2/TESPA1/CD2/RPS29/MALAT1/FYB1/RPL36/BTG1/NOP53/RPS21/NDFIP1/RPL9/RPL35A/PBXIP1/RPS3A/RPL10A/RPL21/PCED1B/RPL11/ITM2A/CD40LG/TMEM123/CD28/RPL19/RPL4/RBL2/GIMAP4/RPS28/RPS23/RPL37/RPL24/THEM4/MGAT4A/ACAP1/LAT/RPL39/SATB1/PRMT2/LBH/TMC8/RHOH/RPS8/RPL18/RPL22/CYLD/RPL17/SLFN5/TMEM204/PIM2/PPP1R2/TRAC/TOMM7/LINC02273/GIMAP1/RPL18A/OCIAD2/RPS16/CNN2/EEF1D/RPL29/ARHGAP15/AAK1/CD96/RPL23A/ADD3/TRBC2/SIRPG/RASA3/RPL6/BCL11B/EIF4B/TSHZ2/GSTK1/RPL28/RPS2/RPS10/RPS15/RPS13/MAML2/RPS7/SCML4/CLEC2D/EPHX2/PDE3B/RPLP2/RASGRP1/SNRPN/SERINC5/APBB1/RPL36A/FAM102A/RORA/BIN1/EIF3E/SIT1/TNFRSF25/STK4/RPL38/ARHGEF1/CHMP7/PABPC1/MCUB/THEMIS/GATA3/RPS19/STMN3/LINC01550/GCC2/CHRM3-AS2/SUSD3/IL16/TRBC1/ATM/BCL2/DNAJB1/RPL31/TNFAIP8/SF1/RPL13A/ZC3HAV1/RIPOR2/SNRPD2/RPL12/VAMP2/RPL41/CHD3/PHF1/FOXP1/DDX24/CDKN1B/TMEM63A/ARHGAP45/SNHG8/SSR2/PAG1/FAM107B/ANXA2R/TNIK/PRKCA/EIF4A2/ITPKB/TTC39C/SFXN1/CDC42SE2/CYTH1/PIK3R1/SH3YL1/TSTD1/CORO1B/TECR/ANKRD12/SLC38A1/COX7C/ZBTB25/TOB1/ATP6V0E2/HELB/RPL36AL/P2RY8/NMRK1/CMPK1/LINS1/ISG20/ST3GAL1/SHISAL2A/EIF3H/NSD3/RPS20/SRSF8/GRAMD1A/CD69/SFI1/RPL7/RPL35,,C8/
HAY_BONE_MARROW_NEUTROPHIL,HAY_BONE_MARROW_NEUTROPHIL,209,-0.763238227074582,-2.68439776180064,1e-10,5.77049180327869e-10,2.62295081967213e-10,489,tags=72%, list=21%, signal=62%,FBXL5/TMEM167A/POLE4/RTN3/SPG21/STMP1/LPGAT1/TMBIM4/COX7B/HEXB/ATP5MPL/UBE2D1/STX10/RNF181/ZFAND5/PKM/CDC42EP3/HEBP2/ATP5MC2/CHMP4B/RASSF2/MFSD1/HACD4/TPP1/MEGF9/TMSB10/UQCR11/RAB5IF/ATOX1/ACTR2/GLIPR2/LAMTOR2/PTPN12/CKLF/COX6B1/SDCBP/POLR2L/IFNGR1/SULT1A1/SCPEP1/MBD2/ZYX/MOB1A/PSMB3/CTSD/NCF4/EHBP1L1/SKAP2/ANXA1/QKI/TGFB1/LAMTOR4/LCP1/ADA2/RAB11FIP1/PRKCB/MSN/C1orf162/CDA/NUP214/C4orf48/LILRB3/OGFRL1/CLEC12A/IQGAP1/GCA/DUSP1/ATP5F1E/ELOB/FLNA/CAPNS1/PRAM1/ATP6V0D1/LYST/CASP1/SLC11A1/PGLS/ACTB/SNX10/AGTRAP/CNPY3/SERPINB1/TIMP2/VIM/PTPRE/GLIPR1/PLBD1/ALOX5/LTA4H/AP2S1/ALDOA/TNFSF13B/PGD/LY86/SERF2/LRP1/FPR1/GNAI2/ATP6V0B/RAB31/CARD16/CD302/CTSH/MPEG1/TMEM176B/AHNAK/NCF1/CAPG/GPX1/CSF3R/APLP2/AP1S2/ANXA5/NCF2/TALDO1/CFP/IGSF6/GAPDH/ANXA2/RNF130/STXBP2/FOS/SRGN/SH3BGRL3/TSPO/OAZ1/S100A10/BRI3/PYCARD/FGL2/CSTA/TKT/CD14/GABARAP/MS4A6A/CTSZ/CYBB/TYMP/GRN/CYBA/S100A12/GSTP1/S100A4/MNDA/VCAN/S100A6/FCN1/TYROBP/S100A9/S100A8,,C8/
HU_FETAL_RETINA_MICROGLIA,HU_FETAL_RETINA_MICROGLIA,225,-0.69923016880779,-2.4613556937194,1e-10,5.77049180327869e-10,2.62295081967213e-10,387,tags=55%, list=17%, signal=50%,RNASET2/SERP1/ACTR2/PARP14/RHBDF2/CMTM6/LAP3/GLUL/ARPC5/IFNGR1/CAP1/SH3BGRL/PFN1/PARVG/ZYX/MOB1A/CTSD/NCF4/ARRB2/SKAP2/RGS19/QKI/MIS18BP1/PPT1/EVI2B/LCP1/CD300A/HERPUD1/GRB2/GLRX/MSN/RNASE6/CTSC/PRKCD/SWAP70/VSIR/RHOG/CTSB/ABI3/OGFRL1/VAMP8/FGD2/DUSP1/AOAH/LGALS9/JUNB/LAT2/CASP1/ARPC2/ACTB/SYNGR2/CLEC7A/CNPY3/TNFRSF1B/GNG5/PTPRE/CEBPB/RHOA/GLIPR1/ALOX5/HLA-DMB/CD36/TBXAS1/LY86/MYO1F/CD37/TLN1/FPR1/GNAI2/PLEKHO1/NEAT1/RAB31/LSP1/RAC1/MPEG1/CX3CR1/ARPC1B/SYK/FCGRT/GPX1/MEF2C/CSF3R/ANXA5/IGSF6/MS4A7/NPC2/ARPC3/HCK/ITGB2/STXBP2/FOS/SRGN/PLEK/CPVL/HLA-DMA/OAZ1/PYCARD/LYN/FGL2/CD14/EFHD2/CYBB/TYMP/GRN/CYBA/COTL1/S100A11/SAT1/MNDA/CEBPD/SPI1/LST1/AIF1/CTSS/FTL/PSAP/FCER1G/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74/CST3,Retinal Microglia,C8/
MANNO_MIDBRAIN_NEUROTYPES_HMGL,MANNO_MIDBRAIN_NEUROTYPES_HMGL,211,-0.594776541636766,-2.09422522555426,1e-10,5.77049180327869e-10,2.62295081967213e-10,314,tags=42%, list=14%, signal=40%,CTSD/NCF4/ARRB2/SKAP2/RGS19/REL/PPT1/EVI2B/PLCG2/LCP1/HERPUD1/IER2/GLRX/BTK/RNASE6/CTSC/RHOG/CTSB/PTPN18/OAS1/ABI3/OGFRL1/VAMP8/FGD2/DUSP1/JUNB/LYST/LAT2/CASP1/SLC7A7/SYNGR2/CLEC7A/CNPY3/TNFRSF1B/PTPRE/ASAH1/GLIPR1/ALOX5/RAB32/CD36/LY86/MYO1F/CD37/TLN1/FPR1/NEAT1/PTPN6/POU2F2/CTSH/BLVRB/MPEG1/CX3CR1/ARPC1B/SYK/CAPG/FCGRT/GPX1/MEF2C/CSF3R/ANXA5/NCF2/IGSF6/MS4A7/NPC2/ITGB2/STXBP2/SRGN/PLEK/CD68/CPVL/BRI3/PYCARD/LYN/FGL2/CD14/EFHD2/CYBB/TYMP/GRN/CYBA/SAT1/MNDA/CEBPD/SPI1/CTSS/FTL/FCER1G/TYROBP/CD74, Cell types are named using anatomical and functional mnemonics prefixed by �m� or �h� to indicate mouse and human respectively: OMTN, oculomotor and trochlear nucleus; Sert, serotonergic; NbM, medial neuroblast; NbDA, neuroblast dopaminergic; DA0-2, dopaminergic neurons; RN, red nucleus; Gaba1-2, GABAergic neurons; mNbL1-2, lateral neuroblasts; NbML1-5, mediolateral neuroblasts; NProg, neuronal progenitor; Prog, progenitor medial floorplate (FPM), lateral floorplate (FPL), midline (M), basal plate (BP); Rgl1-3, radial glia-like cells; Mgl, microglia; Endo, endothelial cells; Peric, pericytes; Epend, ependymal; OPC, oligodendrocyte precursor cells.,C8/
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS,MENON_FETAL_KIDNEY_10_IMMUNE_CELLS,70,-0.770924217747507,-2.40544149201783,1e-10,5.77049180327869e-10,2.62295081967213e-10,277,tags=60%, list=12%, signal=54%,LCP1/GRB2/CFL1/TUBA1B/VAMP8/IQGAP1/ATP5F1E/ARPC2/ACTB/CNPY3/NEAT1/MYL6/ARPC1B/GPX1/MEF2C/IGSF6/ARPC3/FOS/SRGN/SH3BGRL3/OAZ1/FGL2/CYBB/CYBA/COTL1/S100A11/SAT1/S100A4/MNDA/LGALS1/LST1/S100A6/AIF1/FTL/HLA-DPB1/PSAP/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74/CST3,,C8/
MURARO_PANCREAS_DUCTAL_CELL,MURARO_PANCREAS_DUCTAL_CELL,378,-0.590407000853487,-2.13546468509034,1e-10,5.77049180327869e-10,2.62295081967213e-10,468,tags=42%, list=20%, signal=40%,RNF213/PTTG1IP/COX6A1/LPGAT1/COX7B/NOP10/SOD2/HEXB/RAB10/CYC1/PTP4A2/DYNLT1/TXNDC17/ETV6/VMP1/UQCRH/ATP5F1B/HEBP2/LAPTM5/IFI16/TMSB10/LMO4/VCL/WSB1/CAT/ATP5MC3/RNASET2/ENO1/ACTR2/PSMB10/PARP14/PTPN12/CIAO2A/RNPEP/GLUL/ARPC5/SDCBP/LRRFIP1/CAP1/TPM4/PFN1/NOTCH2/MBD2/COX5B/NCOA4/ZYX/CSTB/MYD88/CTSD/ARRB2/COX5A/ANXA1/QKI/TXN/TNFSF10/GSTO1/PIK3AP1/LCP1/CD300A/GRB2/RAB11FIP1/IER2/ACTN4/CFL1/VASP/MSN/CALM2/CTSC/TAGLN2/SWAP70/RHOG/CTSB/SLC25A5/STX7/CPPED1/VAMP8/TGFBI/IQGAP1/DUSP1/PAK1/LGALS9/NAGK/FLNA/CAST/CD63/ARPC2/ACTB/SNX10/YBX3/TPI1/ALDH2/SYNGR2/TIMP2/IFITM2/TNFRSF1B/GNG5/CEBPB/DUSP6/IFNGR2/ASAH1/RHOC/ALOX5/HLA-DMB/RAB32/ALDOA/TBXAS1/NEAT1/CTSH/RAC1/MPEG1/ARPC1B/AHNAK/SYK/CAPG/GPX1/APLP2/ANXA5/NCF2/IGSF6/MS4A7/NPC2/ARPC3/HCK/ITGB2/ANXA2/SRGN/CD68/SH3BGRL3/HLA-DMA/LGALS3/CLIC1/S100A10/BRI3/LYN/FGL2/TNFAIP2/CYBB/GRN/S100A11/IFI30/SAT1/GSTP1/HLA-DQB1/IFITM3/FTH1/HLA-DQA1/S100A6/SERPINA1/CTSS/HLA-DPB1/PSAP/FCER1G/HLA-DPA1/HLA-DRB1/TYROBP/HLA-DRA/CD74/LYZ,,C8/
